_id,name,price,url
670d3b7dd57fd6339b6e7439,Владимир Обручев: Земля Санникова,1725,https://www.labirint.ru/books/717881/
670d3b7ed57fd6339b6e743a,Екатерина Мурашова: Гвардия тревоги,811,https://www.labirint.ru/books/747725/
670d3b7ed57fd6339b6e743b,Brandon Sanderson: Cytonic,4423,https://www.labirint.ru/books/905971/
670d3b7fd57fd6339b6e743c,Beth Lewis: Children of the Sun,4423,https://www.labirint.ru/books/976283/
670d3b7fd57fd6339b6e743d,J. Morgan: Appliance,4451,https://www.labirint.ru/books/892238/
670d3b80d57fd6339b6e743e,Александр Беляев: Человек-амфибия. Подводные земледельцы,1280,https://www.labirint.ru/books/672164/
670d3b82d57fd6339b6e743f,Алека Вольских: Мила Рудик. Начало. Комплект из 3-х книг,2573,https://www.labirint.ru/books/1005781/
670d3b82d57fd6339b6e7440,J. Miro: Ordinary Monsters,4523,https://www.labirint.ru/books/922270/
670d3b82d57fd6339b6e7441,"Sanderson, Patterson: Skyward Flight",4528,https://www.labirint.ru/books/909415/
670d3b83d57fd6339b6e7442,Kate Dylan: Mindwalker,4539,https://www.labirint.ru/books/905803/
670d3b84d57fd6339b6e7443,Renee Ahdieh: The Righteous,4539,https://www.labirint.ru/books/905583/
670d3b84d57fd6339b6e7444,Rachelle Atalla: The Pharmacist,4539,https://www.labirint.ru/books/905516/
670d3b85d57fd6339b6e7445,Vanessa Len: Only a Monster,4539,https://www.labirint.ru/books/905482/
670d3b85d57fd6339b6e7446,S Morden: The Flight of the Aphrodite,4539,https://www.labirint.ru/books/904632/
670d3b86d57fd6339b6e7447,Алексей Толстой: Гиперболоид инженера Гарина,13216,https://www.labirint.ru/books/654919/
670d3b87d57fd6339b6e7448,Роман Злотников: Грон: Обреченный на бой; Смертельный удар; Последняя битва,1128,https://www.labirint.ru/books/75514/
670d3b88d57fd6339b6e7449,Джеймс Блэйлок: Лэнгдон Сент-Ив. Приключения начинаются. Комплект из 3 книг,3994,https://www.labirint.ru/books/843552/
670d3b88d57fd6339b6e744a,"Абнетт, Кайм, Хейли: Ересь Хоруса. Книга IX. Отметка Калта. Вулкан жив. Забытая империя",1800,https://www.labirint.ru/books/859610/
670d3b88d57fd6339b6e744b,Джеймс Блэйлок: Лэнгдон Сент-Ив. Легенда стимпанка. Комплект из 3 книг,4013,https://www.labirint.ru/books/843553/
670d3b89d57fd6339b6e744c,Jasper Fforde: The Constant Rabbit,4726,https://www.labirint.ru/books/909675/
670d3b89d57fd6339b6e744d,G Todd: Ghosts,4726,https://www.labirint.ru/books/909816/
670d3b8bd57fd6339b6e744e,Nora Roberts: The Choice,4726,https://www.labirint.ru/books/908913/
670d3b8bd57fd6339b6e744f,Kurt Vonnegut: Cat's Cradle,2060,https://www.labirint.ru/books/908951/
670d3b8dd57fd6339b6e7450,Сэнди Митчелл: Темная ересь. Искорени еретика. Невиновность - не доказательство,1425,https://www.labirint.ru/books/823639/
670d3b8dd57fd6339b6e7451,Стивен Кинг: Противостояние,1555,https://www.labirint.ru/books/787967/
670d3b8ed57fd6339b6e7452,Guy Kay: All the Seas of the World,4866,https://www.labirint.ru/books/910268/
670d3b8fd57fd6339b6e7453,Camilla Bruce: All The Blood We Share,4881,https://www.labirint.ru/books/972882/
670d3b90d57fd6339b6e7454,Mike Chen: Star Wars. Brotherhood,4960,https://www.labirint.ru/books/891107/
670d3b90d57fd6339b6e7455,"Sylvain Neuvel: For the First Time, Again",4883,https://www.labirint.ru/books/973366/
670d3b91d57fd6339b6e7456,Adam Christopher: Star Wars. Shadow of the Sith,5076,https://www.labirint.ru/books/891103/
670d3b91d57fd6339b6e7457,Анна Гурова: Даша в поисках солнца,1044,https://www.labirint.ru/books/616152/
670d3b92d57fd6339b6e7458,Douglas Adams: The Dirk Gently Omnibus. Dirk Gently's Holistic Detective Agency. The Long Dark Tea-Time of the Soul,5141,https://www.labirint.ru/books/889459/
670d3b93d57fd6339b6e7459,Justin Richards: Doctor Who. The Time Lord Letters,5141,https://www.labirint.ru/books/973275/
670d3b93d57fd6339b6e745a,Claudia Gray: Star Wars. The High Republic. The Fallen Star,5229,https://www.labirint.ru/books/891104/
670d3b94d57fd6339b6e745b,Laurell Hamilton: A Terrible Fall of Angels,5348,https://www.labirint.ru/books/904721/
670d3b94d57fd6339b6e745c,"Донценко, Стрельникова: Любителям пощекотать нервы. Комплект из 3-х книг",3206,https://www.labirint.ru/books/938105/
670d3b95d57fd6339b6e745d,Leanne Shapton: Guestbook. Ghost Stories,5655,https://www.labirint.ru/books/973399/
670d3b96d57fd6339b6e745e,Mike Tucker: Doctor Who. Diamond Dogs,3339,https://www.labirint.ru/books/973223/
670d3b96d57fd6339b6e745f,"Adams, Госс: Doctor Who. City of Death",3339,https://www.labirint.ru/books/973217/
670d3b97d57fd6339b6e7460,Naomi Alderman: Doctor Who. Borrowed Time,3339,https://www.labirint.ru/books/973216/
670d3b97d57fd6339b6e7461,Gary Russell: Doctor Who. Beautiful Chaos,3339,https://www.labirint.ru/books/973214/
670d3b98d57fd6339b6e7462,Daniel Blythe: Doctor Who. Autonomy,3339,https://www.labirint.ru/books/973213/
670d3b99d57fd6339b6e7463,Anne Rice: The Witching Hour,3342,https://www.labirint.ru/books/885004/
670d3b9ad57fd6339b6e7464,"Aldred, Такер, Коул: Doctor Who. At Childhood’s End",3339,https://www.labirint.ru/books/973212/
670d3b9ad57fd6339b6e7465,Taran Hunt: The Immortality Thief,3352,https://www.labirint.ru/books/966670/
670d3b9bd57fd6339b6e7466,Garth Marenghi: Garth Marenghi s TerrorTome,3359,https://www.labirint.ru/books/956113/
670d3b9cd57fd6339b6e7467,Anne Rice: Lasher,3387,https://www.labirint.ru/books/885005/
670d3b9cd57fd6339b6e7468,Rebecca Schaeffer: City of Nightmares,3359,https://www.labirint.ru/books/956079/
670d3b9cd57fd6339b6e7469,Marie Lu: Rebel,3389,https://www.labirint.ru/books/888467/
670d3b9dd57fd6339b6e746a,Jessamine Chan: The School for Good Mothers,3394,https://www.labirint.ru/books/891115/
670d3b9ed57fd6339b6e746b,Алексей Толстой: Гиперболоид инженера Гарина. Черное золото,1756,https://www.labirint.ru/books/1005738/
670d3b9ed57fd6339b6e746c,C. McGill: Our Hideous Progeny,3407,https://www.labirint.ru/books/969638/
670d3b9ed57fd6339b6e746d,Лев Овалов: Тайны черной магии,1756,https://www.labirint.ru/books/1017700/
670d3b9fd57fd6339b6e746e,Владимир Михановский: Гостиница Сигма,1756,https://www.labirint.ru/books/1017694/
670d3ba0d57fd6339b6e746f,Рене Баржавель: Дороги Катманду,1756,https://www.labirint.ru/books/1017692/
670d3ba1d57fd6339b6e7470,Кирилл Еськов: Баллады о Боре-Робингуде,1756,https://www.labirint.ru/books/1017688/
670d3ba2d57fd6339b6e7471,Андрей Лисьев: Сломанное небо Салактионы,1951,https://www.labirint.ru/books/941280/
670d3ba2d57fd6339b6e7472,Simon Crook: Silverweed Road,3429,https://www.labirint.ru/books/898951/
670d3ba3d57fd6339b6e7473,Bradley Somer: Extinction,3429,https://www.labirint.ru/books/898868/
670d3ba5d57fd6339b6e7474,Stephen Baxter: Evolution,3470,https://www.labirint.ru/books/905917/
670d3ba5d57fd6339b6e7475,"Иэн Нейтан: Стивен Кинг. Король ужасов. Все экранизации книг мастера: от ""Кэрри"" до ""Доктор Сон""",3665,https://www.labirint.ru/books/727165/
670d3ba6d57fd6339b6e7476,"Алина Адылова: Глаз дракона, или Удивительная история необычной голубятни",2013,https://www.labirint.ru/books/848707/
670d3ba6d57fd6339b6e7477,Александр Галиев: Желтый Эскадроль,2017,https://www.labirint.ru/books/716931/
670d3ba7d57fd6339b6e7478,Sally Hinchcliffe: Hare House,3540,https://www.labirint.ru/books/902467/
670d3ba8d57fd6339b6e7479,Joanne Harris: Orfeia,3545,https://www.labirint.ru/books/909993/
670d3ba8d57fd6339b6e747a,C. Carey: Widowland,3545,https://www.labirint.ru/books/910309/
670d3ba9d57fd6339b6e747b,Peng Shepherd: The Cartographers,3545,https://www.labirint.ru/books/909407/
670d3ba9d57fd6339b6e747c,Ray Nayler: The Mountain in the Sea,3564,https://www.labirint.ru/books/956250/
670d3ba9d57fd6339b6e747d,Роберт Шекли: Лабиринт Минотавра,816,https://www.labirint.ru/books/786765/
670d3babd57fd6339b6e747e,Клайв Баркер: Похититель вечности,1164,https://www.labirint.ru/books/823009/
670d3babd57fd6339b6e747f,T.C. Boyle: Blue Skies,3587,https://www.labirint.ru/books/983863/
670d3bacd57fd6339b6e7480,Владимир Васильев: Именем Тьмы. Чужое знание,823,https://www.labirint.ru/books/1017456/
670d3bacd57fd6339b6e7481,"Jemisin, Roanhorse, Turnbull: Out There Screaming. An Anthology of New Black Horror",3351,https://www.labirint.ru/books/994807/
670d3badd57fd6339b6e7482,Jim Crace: Eden,3664,https://www.labirint.ru/books/955614/
670d3badd57fd6339b6e7483,Charles Stross: Invisible Sun,3649,https://www.labirint.ru/books/903284/
670d3baed57fd6339b6e7484,Кристина Стрельникова: Имена на осколках,1331,https://www.labirint.ru/books/792395/
670d3baed57fd6339b6e7485,С. Кувшинов: Невероятные приключения Салаи в Москве,2138,https://www.labirint.ru/books/930240/
670d3bb0d57fd6339b6e7486,Джереми Бейтс: Зловещие зоны земли. Комплект из 3-х книг,3206,https://www.labirint.ru/books/931179/
670d3bb0d57fd6339b6e7487,Ben Aaronovitch: Amongst Our Weapons,3754,https://www.labirint.ru/books/905023/
670d3bb1d57fd6339b6e7488,J. Miro: Ordinary Monsters,3770,https://www.labirint.ru/books/881277/
670d3bb1d57fd6339b6e7489,Chikodili Emelumadu: Dazzling,3754,https://www.labirint.ru/books/956086/
670d3bb2d57fd6339b6e748a,Laura Purcell: The Whispering Muse,3780,https://www.labirint.ru/books/963527/
670d3bb2d57fd6339b6e748b,Иван Ефремов: Туманность Андромеды,597,https://www.labirint.ru/books/993579/
670d3bb3d57fd6339b6e748c,Джеймс Кэмерон: История научной фантастики Джеймса Кэмерона,3728,https://www.labirint.ru/books/682236/
670d3bb4d57fd6339b6e748d,Артур Дойл: Затерянный мир,2188,https://www.labirint.ru/books/438397/
670d3bb5d57fd6339b6e748e,Otterloo Van: Cattywampus,3830,https://www.labirint.ru/books/919308/
670d3bb6d57fd6339b6e748f,Otterloo Van: A Touch of Ruckus,3830,https://www.labirint.ru/books/918976/
670d3bb6d57fd6339b6e7490,Gareth Roberts: Doctor Who. Only Human,3853,https://www.labirint.ru/books/973242/
670d3bb6d57fd6339b6e7491,Mariana Enriquez: Our Share of Night,3849,https://www.labirint.ru/books/954203/
670d3bb6d57fd6339b6e7492,Mark Gatiss: Doctor Who. Last of the Gaderene,3853,https://www.labirint.ru/books/973239/
670d3bb8d57fd6339b6e7493,Jenny Colgan: Doctor Who. In the Blood,3853,https://www.labirint.ru/books/973236/
670d3bb8d57fd6339b6e7494,"Adams, Госс: Doctor Who and the Krikkitmen",3853,https://www.labirint.ru/books/973207/
670d3bb9d57fd6339b6e7495,Yu An: Ghost Music,3856,https://www.labirint.ru/books/973379/
670d3bb9d57fd6339b6e7496,"Игнатова, Каграманова, Донценко: О фантастических мирах. Комплект из 3-х книг",2227,https://www.labirint.ru/books/938112/
670d3bbad57fd6339b6e7497,Kiersten White: Hide,3910,https://www.labirint.ru/books/891108/
670d3bbad57fd6339b6e7498,Ava Reid: Juniper & Thorn,3912,https://www.labirint.ru/books/890806/
670d3bbcd57fd6339b6e7499,Нэнси Фармер: Трилогия Нэнси Фармер. Комплект из 3 книг,4963,https://www.labirint.ru/books/850426/
670d3bbcd57fd6339b6e749a,Джоан Роулинг: Гарри Поттер и Дары Смерти,1051,https://www.labirint.ru/books/481841/
670d3bbdd57fd6339b6e749b,Blake Crouch: Abandon,3634,https://www.labirint.ru/books/981028/
670d3bbdd57fd6339b6e749c,С. Барнс: Мертвая тишина,974,https://www.labirint.ru/books/922824/
670d3bbed57fd6339b6e749d,Анна Гурова: Даша и приключения во времени. Комплект из 4 книг,3389,https://www.labirint.ru/books/850430/
670d3bbfd57fd6339b6e749e,Эдвард Эштон: Микки-7,952,https://www.labirint.ru/books/848214/
670d3bbfd57fd6339b6e749f,John Matthews: The Great Book of King Arthur and His Knights of the Round Table,6055,https://www.labirint.ru/books/898774/
670d3bc0d57fd6339b6e74a0,"Макнилл, Торп: Ересь Хоруса. Книга VI. Эпоха тьмы. Отверженные мертвецы. Потерянное Освобождение",1800,https://www.labirint.ru/books/815020/
670d3bc0d57fd6339b6e74a1,"Нина Павлова: Ведьма, кот и дело в шляпе",698,https://www.labirint.ru/books/984249/
670d3bc1d57fd6339b6e74a2,Лев Шейнин: Записки следователя. Особое задание. Комплект в двух томах,3240,https://www.labirint.ru/books/974654/
670d3bc2d57fd6339b6e74a3,Antony Burgess: A Clockwork Orange,6425,https://www.labirint.ru/books/972761/
670d3bc3d57fd6339b6e74a4,Борис Штерн: Недостающее звено. Сборник рассказов,1414,https://www.labirint.ru/books/839710/
670d3bc4d57fd6339b6e74a5,Джоан Роулинг: Гарри Поттер. Комплект из 7 книг в футляре,6435,https://www.labirint.ru/books/911605/
670d3bc4d57fd6339b6e74a6,Ольга Леви: Курс на полдень. Невыполненный приказ,732,https://www.labirint.ru/books/1016959/
670d3bc4d57fd6339b6e74a7,Brigid Kemmerer: A Curse So Dark and Lonely. The Complete Cursebreaker Collection,6787,https://www.labirint.ru/books/839291/
670d3bc5d57fd6339b6e74a8,"Chuck Palahniuk: Not Forever, But for Now",3917,https://www.labirint.ru/books/996105/
670d3bc6d57fd6339b6e74a9,Justin Cronin: The City of Mirrors,2934,https://www.labirint.ru/books/905036/
670d3bc6d57fd6339b6e74aa,"Hannett, Kiernan, Hodge: The Mammoth Book of Cthulhu. New Lovecraftian Fiction",2934,https://www.labirint.ru/books/904635/
670d3bc7d57fd6339b6e74ab,Павел Шушканов: Карантинная зона,811,https://www.labirint.ru/books/772785/
670d3bc8d57fd6339b6e74ac,Walter Goodwater: The Liar of Red Valley,2958,https://www.labirint.ru/books/966661/
670d3bc8d57fd6339b6e74ad,Гийом Прево: Книга времени. Том 2. Семь монет антиквара,1216,https://www.labirint.ru/books/734664/
670d3bc9d57fd6339b6e74ae,"Кир Булычев: Гай-до. Узники ""Ямагири-мару"".Конец Атлантиды",918,https://www.labirint.ru/books/497537/
670d3bc9d57fd6339b6e74af,Кир Булычев: Девочка с Земли,1198,https://www.labirint.ru/books/694446/
670d3bcbd57fd6339b6e74b0,Margaret Atwood: The Handmaid’s Tale,3006,https://www.labirint.ru/books/776586/
670d3bcbd57fd6339b6e74b1,"Федотов, Плещеева: Русский щит, или Конец Большой игры",732,https://www.labirint.ru/books/1015997/
670d3bccd57fd6339b6e74b2,Борис Батыршин: Московский Лес. 4 романа в 2 книгах. День ботаника. Клык на холодец. Забытые в небе. Леса хватит,2251,https://www.labirint.ru/books/874869/
670d3bcdd57fd6339b6e74b3,Mathew West: The House of Footsteps,3025,https://www.labirint.ru/books/898919/
670d3bcdd57fd6339b6e74b4,M Kuzniar: Midnight in Everwood,3025,https://www.labirint.ru/books/898787/
670d3bced57fd6339b6e74b5,C.J. Cooke: The Ghost Woods,3025,https://www.labirint.ru/books/899108/
670d3bced57fd6339b6e74b6,Kirsten Miller: The Change,3025,https://www.labirint.ru/books/898999/
670d3bcfd57fd6339b6e74b7,Christina Sweeney-Baird: The End Of Men,3025,https://www.labirint.ru/books/898610/
670d3bd0d57fd6339b6e74b8,Kate Heartfield: The Embroidered Book,3025,https://www.labirint.ru/books/898452/
670d3bd1d57fd6339b6e74b9,Stefan Spjut: Trolls,3038,https://www.labirint.ru/books/954135/
670d3bd1d57fd6339b6e74ba,Jessica Johns: Bad Cree,3038,https://www.labirint.ru/books/954449/
670d3bd2d57fd6339b6e74bb,Марк Твен: Янки из Коннектикута при дворе короля Артура,672,https://www.labirint.ru/books/636770/
670d3bd3d57fd6339b6e74bc,William Burroughs: Cities of the Red Night,3082,https://www.labirint.ru/books/973088/
670d3bd4d57fd6339b6e74bd,Dan Simmons: Olympos,3084,https://www.labirint.ru/books/976921/
670d3bd4d57fd6339b6e74be,T. Huchu: The Mystery at Dunvegan Castle,3088,https://www.labirint.ru/books/980853/
670d3bd5d57fd6339b6e74bf,Терра Инкогнита: Эльниум. Начало пути,1766,https://www.labirint.ru/books/843966/
670d3bd6d57fd6339b6e74c0,Lisa Taddeo: Ghost Lover,3100,https://www.labirint.ru/books/881280/
670d3bd6d57fd6339b6e74c1,Гийом Прево: Книга времени. Том 3. Гробница первого императора,1280,https://www.labirint.ru/books/748745/
670d3bd7d57fd6339b6e74c2,"Абрамов, Абрамов: Время против времени",1621,https://www.labirint.ru/books/854101/
670d3bd8d57fd6339b6e74c3,"Абрамов, Абрамов: Синий тайфун",1621,https://www.labirint.ru/books/860581/
670d3bd8d57fd6339b6e74c4,Александр Абрамов: Гибель шахмат. Повести и рассказы,1621,https://www.labirint.ru/books/854102/
670d3bd9d57fd6339b6e74c5,"Меррит, Ханнес: Женщина-лиса и голубая пагода. Черное колесо. Романы",1621,https://www.labirint.ru/books/865952/
670d3bd9d57fd6339b6e74c6,Сергей Павлов: Чердак Вселенной,1621,https://www.labirint.ru/books/870080/
670d3bdad57fd6339b6e74c7,Сергей Павлов: Волшебный локон Ампары,1621,https://www.labirint.ru/books/870079/
670d3bdbd57fd6339b6e74c8,"Алексей Масаинов: Легенды Океании. Рассказы, поэзия, очерки",1621,https://www.labirint.ru/books/896192/
670d3bdcd57fd6339b6e74c9,Всеволод Нестайко: Ящик с секретом,1621,https://www.labirint.ru/books/896194/
670d3bddd57fd6339b6e74ca,Василий Щепетнев: Переигровка,1621,https://www.labirint.ru/books/915270/
670d3bddd57fd6339b6e74cb,Андрей Волков: Бесконечность I. Катастрофы разума,1800,https://www.labirint.ru/books/908381/
670d3bddd57fd6339b6e74cc,Василий Бережной: В звездные миры,1621,https://www.labirint.ru/books/936153/
670d3bded57fd6339b6e74cd,Валерий Брюсов: Мир семи поколений,1621,https://www.labirint.ru/books/940522/
670d3bded57fd6339b6e74ce,Герман Мелвилл: Обманщик и его маскарад,1621,https://www.labirint.ru/books/954695/
670d3bdfd57fd6339b6e74cf,Андрей Дмитрук: Защита Эмбриона,1621,https://www.labirint.ru/books/984605/
670d3be0d57fd6339b6e74d0,Андрей Волков: Бесконечность вторая. Медальон погибшей принцессы,1800,https://www.labirint.ru/books/1000315/
670d3be1d57fd6339b6e74d1,Артур Загат: Пьем до дна. Семеро вне времени,1621,https://www.labirint.ru/books/1000656/
670d3be1d57fd6339b6e74d2,Глеб Голубев: Тайна пирамиды Хирена,1621,https://www.labirint.ru/books/1005737/
670d3be2d57fd6339b6e74d3,Геннадий Прашкевич: Судовая роль,1621,https://www.labirint.ru/books/1000655/
670d3be3d57fd6339b6e74d4,Джек Ритчи: Переговорщики,1621,https://www.labirint.ru/books/1007913/
670d3be3d57fd6339b6e74d5,Метаморфоза Килиана Менке. История одного странного происшествия,1621,https://www.labirint.ru/books/1010875/
670d3be4d57fd6339b6e74d6,Александр Кизилов: Холодный ветер,1621,https://www.labirint.ru/books/1007910/
670d3be4d57fd6339b6e74d7,Черный замок,1621,https://www.labirint.ru/books/1010872/
670d3be5d57fd6339b6e74d8,Fiona Barnett: The Dark Between The Trees,3156,https://www.labirint.ru/books/966675/
670d3be6d57fd6339b6e74d9,Руперт Кингфишер: Мадам Артишок,874,https://www.labirint.ru/books/815756/
670d3be7d57fd6339b6e74da,Anne Rice: Blood And Gold,3219,https://www.labirint.ru/books/885657/
670d3be7d57fd6339b6e74db,Matt Ruff: Bad Monkeys,3266,https://www.labirint.ru/books/922064/
670d3be8d57fd6339b6e74dc,Джереми Бейтс: Катакомбы Парижа,1186,https://www.labirint.ru/books/733506/
670d3be8d57fd6339b6e74dd,Nicholas Binge: Ascension,3275,https://www.labirint.ru/books/986415/
670d3be9d57fd6339b6e74de,Joanne Harris: Broken Light,3317,https://www.labirint.ru/books/976235/
670d3bead57fd6339b6e74df,Евгения Высокосная: Фантастический детектив. Урри Вульф и похититель собак. История юного изобретателя,632,https://www.labirint.ru/books/816443/
670d3bead57fd6339b6e74e0,Jonathan Morris: Doctor Who. Touched by an Angel,3339,https://www.labirint.ru/books/973286/
